name,version,filename,python_version
line-profiler,4.0.2,line_profiler-4.0.2-cp37-cp37m-win32.whl,cp37
line-profiler,4.0.2,line_profiler-4.0.2-cp37-cp37m-win_amd64.whl,cp37
picard,2.8.5,picard-2.8.5-cp37-cp37m-win_amd64.whl,cp37
picard,2.8.5,picard-2.8.5-cp37-cp37m-macosx_10_15_x86_64.whl,cp37
pantsbuild.pants,2.10.0rc2,pantsbuild.pants-2.10.0rc2-cp37-cp37m-manylinux2014_x86_64.whl,cp37
pantsbuild.pants,2.10.0rc2,pantsbuild.pants-2.10.0rc2-cp37-cp37m-macosx_10_15_x86_64.whl,cp37
pantsbuild.pants,2.11.0.dev3,pantsbuild.pants-2.11.0.dev3-cp37-cp37m-macosx_10_15_x86_64.whl,cp37
pantsbuild.pants,2.11.0.dev3,pantsbuild.pants-2.11.0.dev3-cp37-cp37m-manylinux2014_x86_64.whl,cp37
pantsbuild.pants,2.14.0.dev2,pantsbuild.pants-2.14.0.dev2-cp37-cp37m-macosx_10_15_x86_64.whl,cp37
pantsbuild.pants,2.14.0.dev2,pantsbuild.pants-2.14.0.dev2-cp37-cp37m-manylinux2014_x86_64.whl,cp37
networkx-algo-common-subtree,0.1.0,networkx_algo_common_subtree-0.1.0-cp37-cp37m-macosx_10_9_x86_64.whl,cp37
networkx-algo-common-subtree,0.1.0,networkx_algo_common_subtree-0.1.0-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,cp37
networkx-algo-common-subtree,0.1.0,networkx_algo_common_subtree-0.1.0-cp37-cp37m-manylinux_2_5_i686.manylinux1_i686.manylinux_2_17_i686.manylinux2014_i686.whl,cp37
networkx-algo-common-subtree,0.1.0,networkx_algo_common_subtree-0.1.0-cp37-cp37m-win_amd64.whl,cp37
gdstk,0.9.34,gdstk-0.9.34-cp37-cp37m-win_amd64.whl,cp37
LinkPython-extern,1.0.0,LinkPython_extern-1.0.0-cp37-cp37m-macosx_10_9_x86_64.whl,cp37
LinkPython-extern,1.0.0,LinkPython_extern-1.0.0-cp37-cp37m-manylinux_2_17_i686.manylinux2014_i686.whl,cp37
LinkPython-extern,1.0.0,LinkPython_extern-1.0.0-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,cp37
LinkPython-extern,1.0.0,LinkPython_extern-1.0.0-cp37-cp37m-musllinux_1_1_i686.whl,cp37
LinkPython-extern,1.0.0,LinkPython_extern-1.0.0-cp37-cp37m-musllinux_1_1_x86_64.whl,cp37
LinkPython-extern,1.0.0,LinkPython_extern-1.0.0-cp37-cp37m-win32.whl,cp37
LinkPython-extern,1.0.0,LinkPython_extern-1.0.0-cp37-cp37m-win_amd64.whl,cp37
pantsbuild.pants,2.16.0.dev2,pantsbuild.pants-2.16.0.dev2-cp37-cp37m-macosx_10_15_x86_64.whl,cp37
pantsbuild.pants,2.16.0.dev2,pantsbuild.pants-2.16.0.dev2-cp37-cp37m-macosx_10_16_x86_64.whl,cp37
pantsbuild.pants,2.16.0.dev2,pantsbuild.pants-2.16.0.dev2-cp37-cp37m-manylinux2014_x86_64.whl,cp37
pantsbuild.pants,2.15.0rc0,pantsbuild.pants-2.15.0rc0-cp37-cp37m-manylinux2014_x86_64.whl,cp37
pantsbuild.pants,2.15.0rc0,pantsbuild.pants-2.15.0rc0-cp37-cp37m-macosx_10_15_x86_64.whl,cp37
pantsbuild.pants,2.15.0rc0,pantsbuild.pants-2.15.0rc0-cp37-cp37m-macosx_10_16_x86_64.whl,cp37
fabio,2022.12.1,fabio-2022.12.1-cp37-cp37m-macosx_10_16_x86_64.whl,cp37
fabio,2022.12.1,fabio-2022.12.1-cp37-cp37m-manylinux_2_17_ppc64le.manylinux2014_ppc64le.whl,cp37
fabio,2022.12.1,fabio-2022.12.1-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,cp37
fabio,2022.12.1,fabio-2022.12.1-cp37-cp37m-win_amd64.whl,cp37
fabio,2022.12.0,fabio-2022.12.0-cp37-cp37m-macosx_10_9_x86_64.whl,cp37
fabio,2022.12.0,fabio-2022.12.0-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,cp37
fabio,2022.12.0,fabio-2022.12.0-cp37-cp37m-manylinux_2_17_ppc64le.manylinux2014_ppc64le.whl,cp37
fabio,2022.12.0,fabio-2022.12.0-cp37-cp37m-win_amd64.whl,cp37
psycopg-binary,3.1.5,psycopg_binary-3.1.5-cp37-cp37m-macosx_10_9_x86_64.whl,cp37
psycopg-binary,3.1.5,psycopg_binary-3.1.5-cp37-cp37m-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,cp37
psycopg-binary,3.1.5,psycopg_binary-3.1.5-cp37-cp37m-manylinux_2_17_i686.manylinux2014_i686.whl,cp37
psycopg-binary,3.1.5,psycopg_binary-3.1.5-cp37-cp37m-manylinux_2_17_ppc64le.manylinux2014_ppc64le.whl,cp37
psycopg-binary,3.1.5,psycopg_binary-3.1.5-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,cp37
psycopg-binary,3.1.5,psycopg_binary-3.1.5-cp37-cp37m-musllinux_1_1_aarch64.whl,cp37
psycopg-binary,3.1.5,psycopg_binary-3.1.5-cp37-cp37m-musllinux_1_1_i686.whl,cp37
psycopg-binary,3.1.5,psycopg_binary-3.1.5-cp37-cp37m-musllinux_1_1_ppc64le.whl,cp37
psycopg-binary,3.1.5,psycopg_binary-3.1.5-cp37-cp37m-musllinux_1_1_x86_64.whl,cp37
psycopg-binary,3.1.5,psycopg_binary-3.1.5-cp37-cp37m-win_amd64.whl,cp37
sdbus,0.10.2,sdbus-0.10.2-cp37-abi3-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,cp37
sdbus,0.10.2,sdbus-0.10.2-cp37-abi3-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,cp37
sdbus,0.10.2.1,sdbus-0.10.2.1-cp37-abi3-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,cp37
sdbus,0.10.2.1,sdbus-0.10.2.1-cp37-abi3-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,cp37
pantsbuild.pants,2.14.0.dev6,pantsbuild.pants-2.14.0.dev6-cp37-cp37m-manylinux2014_x86_64.whl,cp37
pantsbuild.pants,2.14.0.dev6,pantsbuild.pants-2.14.0.dev6-cp37-cp37m-macosx_10_15_x86_64.whl,cp37
pantsbuild.pants,2.14.0.dev6,pantsbuild.pants-2.14.0.dev6-cp37-cp37m-macosx_10_16_x86_64.whl,cp37
pantsbuild.pants,2.13.0rc1,pantsbuild.pants-2.13.0rc1-cp37-cp37m-manylinux2014_x86_64.whl,cp37
pantsbuild.pants,2.13.0rc1,pantsbuild.pants-2.13.0rc1-cp37-cp37m-macosx_10_15_x86_64.whl,cp37
pantsbuild.pants,2.13.0rc1,pantsbuild.pants-2.13.0rc1-cp37-cp37m-macosx_10_16_x86_64.whl,cp37
pantsbuild.pants,2.12.1rc3,pantsbuild.pants-2.12.1rc3-cp37-cp37m-macosx_10_16_x86_64.whl,cp37
pantsbuild.pants,2.12.1rc3,pantsbuild.pants-2.12.1rc3-cp37-cp37m-manylinux2014_x86_64.whl,cp37
pantsbuild.pants,2.12.1rc3,pantsbuild.pants-2.12.1rc3-cp37-cp37m-macosx_10_15_x86_64.whl,cp37
ArducamSDK,1.0.2,ArducamSDK-1.0.2-cp37-cp37m-manylinux_2_24_aarch64.whl,cp37
ArducamSDK,1.0.2,ArducamSDK-1.0.2-cp37-cp37m-manylinux_2_24_armv7l.whl,cp37
ArducamSDK,1.0.2,ArducamSDK-1.0.2-cp37-cp37m-manylinux_2_24_x86_64.whl,cp37
ArducamSDK,1.0.2,ArducamSDK-1.0.2-cp37-cp37m-win_amd64.whl,cp37
vtool-ibeis-ext,0.1.1,vtool_ibeis_ext-0.1.1-cp37-cp37m-manylinux_2_17_i686.manylinux2014_i686.whl,cp37
vtool-ibeis-ext,0.1.1,vtool_ibeis_ext-0.1.1-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,cp37
pyhesaff,2.1.1,pyhesaff-2.1.1-cp37-cp37m-manylinux_2_17_i686.manylinux2014_i686.whl,cp37
pyhesaff,2.1.1,pyhesaff-2.1.1-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,cp37
pantsbuild.pants,2.16.0.dev6,pantsbuild.pants-2.16.0.dev6-cp37-cp37m-manylinux2014_x86_64.whl,cp37
pantsbuild.pants,2.16.0.dev6,pantsbuild.pants-2.16.0.dev6-cp37-cp37m-macosx_10_15_x86_64.whl,cp37
pantsbuild.pants,2.16.0.dev6,pantsbuild.pants-2.16.0.dev6-cp37-cp37m-manylinux2014_aarch64.whl,cp37
pyflann-ibeis,2.3.0,pyflann_ibeis-2.3.0-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,cp37
apache-flink,1.16.1,apache_flink-1.16.1-cp37-cp37m-macosx_10_9_x86_64.whl,cp37
apache-flink,1.16.1,apache_flink-1.16.1-cp37-cp37m-manylinux1_x86_64.whl,cp37
kwimage,0.8.6,kwimage-0.8.6-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,cp37
kwimage,0.8.6,kwimage-0.8.6-cp37-cp37m-manylinux_2_5_i686.manylinux1_i686.manylinux_2_17_i686.manylinux2014_i686.whl,cp37
kwimage,0.8.6,kwimage-0.8.6-cp37-cp37m-musllinux_1_1_i686.whl,cp37
kwimage,0.8.6,kwimage-0.8.6-cp37-cp37m-musllinux_1_1_x86_64.whl,cp37
pantsbuild.pants,2.11.0rc4,pantsbuild.pants-2.11.0rc4-cp37-cp37m-macosx_10_15_x86_64.whl,cp37
pantsbuild.pants,2.11.0rc4,pantsbuild.pants-2.11.0rc4-cp37-cp37m-manylinux2014_x86_64.whl,cp37
pantsbuild.pants,2.11.0rc5,pantsbuild.pants-2.11.0rc5-cp37-cp37m-manylinux2014_x86_64.whl,cp37
pantsbuild.pants,2.11.0rc5,pantsbuild.pants-2.11.0rc5-cp37-cp37m-macosx_10_15_x86_64.whl,cp37
mysql-connector-python,8.0.29,mysql_connector_python-8.0.29-cp37-cp37m-macosx_11_0_x86_64.whl,cp37
mysql-connector-python,8.0.29,mysql_connector_python-8.0.29-cp37-cp37m-manylinux1_i686.whl,cp37
mysql-connector-python,8.0.29,mysql_connector_python-8.0.29-cp37-cp37m-manylinux1_x86_64.whl,cp37
mysql-connector-python,8.0.29,mysql_connector_python-8.0.29-cp37-cp37m-win_amd64.whl,cp37
apache-flink,1.15.0,apache_flink-1.15.0-cp37-cp37m-macosx_10_9_x86_64.whl,cp37
apache-flink,1.15.0,apache_flink-1.15.0-cp37-cp37m-manylinux1_x86_64.whl,cp37
pantsbuild.pants,2.14.0.dev4,pantsbuild.pants-2.14.0.dev4-cp37-cp37m-macosx_10_16_x86_64.whl,cp37
pantsbuild.pants,2.14.0.dev4,pantsbuild.pants-2.14.0.dev4-cp37-cp37m-manylinux2014_x86_64.whl,cp37
setproctitle,1.3.1,setproctitle-1.3.1-cp37-cp37m-macosx_10_9_x86_64.whl,cp37
setproctitle,1.3.1,setproctitle-1.3.1-cp37-cp37m-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,cp37
setproctitle,1.3.1,setproctitle-1.3.1-cp37-cp37m-manylinux_2_17_ppc64le.manylinux2014_ppc64le.whl,cp37
setproctitle,1.3.1,setproctitle-1.3.1-cp37-cp37m-manylinux_2_5_i686.manylinux1_i686.manylinux_2_17_i686.manylinux2014_i686.whl,cp37
setproctitle,1.3.1,setproctitle-1.3.1-cp37-cp37m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,cp37
setproctitle,1.3.1,setproctitle-1.3.1-cp37-cp37m-musllinux_1_1_aarch64.whl,cp37
setproctitle,1.3.1,setproctitle-1.3.1-cp37-cp37m-musllinux_1_1_i686.whl,cp37
setproctitle,1.3.1,setproctitle-1.3.1-cp37-cp37m-musllinux_1_1_ppc64le.whl,cp37
setproctitle,1.3.1,setproctitle-1.3.1-cp37-cp37m-musllinux_1_1_x86_64.whl,cp37
setproctitle,1.3.1,setproctitle-1.3.1-cp37-cp37m-win32.whl,cp37
setproctitle,1.3.1,setproctitle-1.3.1-cp37-cp37m-win_amd64.whl,cp37
ReviewBoardPowerPack,5.0,ReviewBoardPowerPack-5.0-cp37-none-any.whl,cp37
pantsbuild.pants,2.13.0.dev1,pantsbuild.pants-2.13.0.dev1-cp37-cp37m-macosx_10_15_x86_64.whl,cp37
pantsbuild.pants,2.13.0.dev1,pantsbuild.pants-2.13.0.dev1-cp37-cp37m-manylinux2014_x86_64.whl,cp37
psycopg-binary,3.0.13,psycopg_binary-3.0.13-cp37-cp37m-macosx_10_9_x86_64.whl,cp37
psycopg-binary,3.0.13,psycopg_binary-3.0.13-cp37-cp37m-manylinux_2_24_aarch64.whl,cp37
psycopg-binary,3.0.13,psycopg_binary-3.0.13-cp37-cp37m-manylinux_2_24_i686.whl,cp37
psycopg-binary,3.0.13,psycopg_binary-3.0.13-cp37-cp37m-manylinux_2_24_ppc64le.whl,cp37
psycopg-binary,3.0.13,psycopg_binary-3.0.13-cp37-cp37m-manylinux_2_24_x86_64.whl,cp37
psycopg-binary,3.0.13,psycopg_binary-3.0.13-cp37-cp37m-musllinux_1_1_aarch64.whl,cp37
psycopg-binary,3.0.13,psycopg_binary-3.0.13-cp37-cp37m-musllinux_1_1_i686.whl,cp37
psycopg-binary,3.0.13,psycopg_binary-3.0.13-cp37-cp37m-musllinux_1_1_ppc64le.whl,cp37
psycopg-binary,3.0.13,psycopg_binary-3.0.13-cp37-cp37m-musllinux_1_1_x86_64.whl,cp37
psycopg-binary,3.0.13,psycopg_binary-3.0.13-cp37-cp37m-win_amd64.whl,cp37
picard,2.8.0rc2,picard-2.8.0rc2-cp37-cp37m-macosx_10_15_x86_64.whl,cp37
picard,2.8.0rc2,picard-2.8.0rc2-cp37-cp37m-win_amd64.whl,cp37
